,land_area,n_gas_station_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_mart_in_1km,n_mart_in_1km_to_2km,n_pre_school_in_1km_to_2km,n_secondary_school_in_1km,n_seven_eleven_in_3km_to_5km,nearest_super_market,n_super_market_in_1km_to_2km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,h3_price_mean,h3_price_median,h3_price_min,price_per_m2
200,146.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,3561.6438356164385
201,570.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,5263.1578947368425
202,570.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,5263.1578947368425
203,200.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2600.0
204,200.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2600.0
205,200.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2600.0
206,200.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2600.0
207,432.5,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1144.5086705202311
208,432.5,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1144.5086705202311
209,432.5,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1144.5086705202311
210,432.5,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1144.5086705202311
211,432.5,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1144.5086705202311
212,432.5,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1144.5086705202311
213,87.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6321.83908045977
214,87.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6321.83908045977
215,87.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6321.83908045977
216,87.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6321.83908045977
217,87.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6321.83908045977
218,87.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6321.83908045977
219,228.8,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1699.9650199679063,1552.2186147186148,482.1428571428572,3758.741258741258
220,109.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,2935.779816513761
221,109.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,2935.779816513761
222,109.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,2935.779816513761
223,109.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,2935.779816513761
224,109.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,2935.779816513761
225,109.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,2935.779816513761
226,109.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,2935.779816513761
227,109.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,2935.779816513761
228,1785.0,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,2689.075630252101
229,1785.0,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,2689.075630252101
230,2520.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1090.952380952381,1090.952380952381,197.77777777777777,1984.126984126984
231,2520.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1090.952380952381,1090.952380952381,197.77777777777777,1984.126984126984
232,197.4,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1770.516717325228
233,197.4,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1770.516717325228
234,197.4,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1770.516717325228
235,197.4,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1770.516717325228
236,2180.5,0,1,1,0,0,0,0,0,2,0,6,0,2,0,0,0,2527.3442080730665,2354.7880690737834,1775.0,2614.079339601009
237,2180.5,0,1,1,0,0,0,0,0,2,0,6,0,2,0,0,0,2527.3442080730665,2354.7880690737834,1775.0,2614.079339601009
238,735.0,16,38,46,4,5,40,9,22,27,4,17,3,24,2,8,27,2748.1060957443865,2348.279151684156,110.0,3500.0
239,735.0,16,38,46,4,5,40,9,22,27,4,17,3,24,2,8,27,2748.1060957443865,2348.279151684156,110.0,3500.0
240,735.0,16,38,46,4,5,40,9,22,27,4,17,3,24,2,8,27,2748.1060957443865,2348.279151684156,110.0,3500.0
241,735.0,16,38,46,4,5,40,9,22,27,4,17,3,24,2,8,27,2748.1060957443865,2348.279151684156,110.0,3500.0
242,735.0,16,38,46,4,5,40,9,22,27,4,17,3,24,2,8,27,2748.1060957443865,2348.279151684156,110.0,3500.0
243,735.0,16,38,46,4,5,40,9,22,27,4,17,3,24,2,8,27,2748.1060957443865,2348.279151684156,110.0,3500.0
244,104.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,4615.384615384615
245,104.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,4615.384615384615
246,588.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,5442.1768707483
247,588.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,5442.1768707483
248,588.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,5442.1768707483
249,588.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,5442.1768707483
250,108.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,5370.37037037037
251,108.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,5370.37037037037
252,108.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,5370.37037037037
253,108.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,5370.37037037037
254,108.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,5370.37037037037
255,108.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,5370.37037037037
256,108.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,5370.37037037037
257,108.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,5370.37037037037
258,108.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,5370.37037037037
259,2075.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,1879.5180722891569
260,2075.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,1879.5180722891569
261,2180.5,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,2614.079339601009
262,2180.5,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,2614.079339601009
263,420.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3571.428571428572
264,420.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3571.428571428572
265,420.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3571.428571428572
266,420.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3571.428571428572
267,420.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3571.428571428572
268,420.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3571.428571428572
269,600.0,11,13,51,2,3,20,3,18,9,6,21,1,13,3,2,18,2964.4769831855815,2777.777777777778,1550.0,4166.666666666667
270,600.0,11,13,51,2,3,20,3,18,9,6,21,1,13,3,2,18,2964.4769831855815,2777.777777777778,1550.0,4166.666666666667
271,600.0,11,13,51,2,3,20,3,18,9,6,21,1,13,3,2,18,2964.4769831855815,2777.777777777778,1550.0,4166.666666666667
272,600.0,11,13,51,2,3,20,3,18,9,6,21,1,13,3,2,18,2964.4769831855815,2777.777777777778,1550.0,4166.666666666667
273,100.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,4900.0
274,100.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,4900.0
275,100.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,4900.0
276,100.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,4900.0
277,379.5,2,3,5,0,0,2,0,1,10,0,14,0,7,0,0,5,2211.0743503354856,1813.9040680024286,622.791519434629,2503.293807641633
278,379.5,2,3,5,0,0,2,0,1,10,0,14,0,7,0,0,5,2211.0743503354856,1813.9040680024286,622.791519434629,2503.293807641633
279,1022.0,1,8,34,0,8,34,3,11,14,2,13,2,11,1,3,19,2279.8435030274145,1847.8260869565213,783.3333333333334,2348.336594911937
280,288.0,2,0,9,0,1,3,0,3,7,1,14,0,6,0,0,5,2060.4482323232323,2060.4482323232323,1649.3055555555557,1649.3055555555557
281,288.0,2,0,9,0,1,3,0,3,7,1,14,0,6,0,0,5,2060.4482323232323,2060.4482323232323,1649.3055555555557,1649.3055555555557
282,288.0,2,0,9,0,1,3,0,3,7,1,14,0,6,0,0,5,2060.4482323232323,2060.4482323232323,1649.3055555555557,1649.3055555555557
283,385.0,8,3,13,0,2,5,0,6,13,1,18,0,8,0,2,7,2190.739996894242,1827.7777777777778,446.4196428571428,1428.571428571429
284,2180.5,0,2,0,0,0,1,0,1,2,0,9,0,2,0,0,0,2527.3442080730665,2354.7880690737834,1775.0,2522.357257509745
285,2180.5,0,2,0,0,0,1,0,1,2,0,9,0,2,0,0,0,2527.3442080730665,2354.7880690737834,1775.0,2522.357257509745
286,1841.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,2715.9152634437805
287,1841.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,2715.9152634437805
288,700.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,6000.0
289,700.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,6000.0
290,142.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,2464.788732394366
291,142.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,2464.788732394366
292,340.0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1561.0374754906607,1420.5182072829132,574.3243243243244,1352.9411764705883
293,340.0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1561.0374754906607,1420.5182072829132,574.3243243243244,1352.9411764705883
294,340.0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1561.0374754906607,1420.5182072829132,574.3243243243244,1352.9411764705883
295,116.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6465.517241379311
296,116.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6465.517241379311
297,116.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6465.517241379311
298,116.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6465.517241379311
299,116.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6465.517241379311
300,116.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,6465.517241379311
301,2180.5,0,2,0,0,0,1,0,1,2,0,9,0,2,0,0,0,2527.3442080730665,2354.7880690737834,1775.0,2522.357257509745
302,2180.5,0,2,0,0,0,1,0,1,2,0,9,0,2,0,0,0,2527.3442080730665,2354.7880690737834,1775.0,2522.357257509745
303,150.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,5266.666666666667
304,150.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,5266.666666666667
305,150.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,5266.666666666667
306,150.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,5266.666666666667
307,150.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,5266.666666666667
308,150.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,5266.666666666667
309,150.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,5266.666666666667
310,150.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,5266.666666666667
311,500.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,1600.0
312,500.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,1600.0
313,600.0,8,21,54,1,4,26,7,13,24,4,23,1,16,2,4,25,2437.2272196586528,1663.287616775989,476.9230769230769,5833.333333333333
314,600.0,8,21,54,1,4,26,7,13,24,4,23,1,16,2,4,25,2437.2272196586528,1663.287616775989,476.9230769230769,5833.333333333333
315,600.0,8,21,54,1,4,26,7,13,24,4,23,1,16,2,4,25,2437.2272196586528,1663.287616775989,476.9230769230769,5833.333333333333
316,400.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,2450.0
317,400.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,2450.0
318,400.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,2450.0
319,400.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,2450.0
320,210.0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1677.970607553366,1677.9706075533663,885.0459770114943,2470.8952380952383
321,210.0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1677.970607553366,1677.9706075533663,885.0459770114943,2470.8952380952383
322,210.0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1677.970607553366,1677.9706075533663,885.0459770114943,2470.8952380952383
323,175.75,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,534.850640113798
324,175.75,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,534.850640113798
325,175.75,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,534.850640113798
326,175.75,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,534.850640113798
327,175.75,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,534.850640113798
328,175.75,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,534.850640113798
329,168.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2440.4761904761904
330,168.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2440.4761904761904
331,168.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2440.4761904761904
332,168.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2440.4761904761904
333,168.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2440.4761904761904
334,168.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2440.4761904761904
335,134.4,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,4017.857142857143
336,134.4,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,4017.857142857143
337,134.4,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,4017.857142857143
338,134.4,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,4017.857142857143
339,134.4,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,4017.857142857143
340,134.4,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,4017.857142857143
341,134.4,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,4017.857142857143
342,134.4,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,4017.857142857143
343,134.4,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,4017.857142857143
344,572.0,2,3,6,0,0,2,0,1,11,0,13,0,8,0,0,7,2211.0743503354856,1813.9040680024286,622.791519434629,6118.881118881119
345,572.0,2,3,6,0,0,2,0,1,11,0,13,0,8,0,0,7,2211.0743503354856,1813.9040680024286,622.791519434629,6118.881118881119
346,640.0,7,4,6,0,4,8,0,6,14,0,14,2,5,2,0,3,1686.2989886219975,1636.904761904762,1200.0,1200.0
347,640.0,7,4,6,0,4,8,0,6,14,0,14,2,5,2,0,3,1686.2989886219975,1636.904761904762,1200.0,1200.0
348,610.0,14,11,51,2,5,22,2,17,10,1,20,1,13,1,5,24,2964.4769831855815,2777.777777777778,1550.0,4262.295081967213
349,610.0,14,11,51,2,5,22,2,17,10,1,20,1,13,1,5,24,2964.4769831855815,2777.777777777778,1550.0,4262.295081967213
350,610.0,14,11,51,2,5,22,2,17,10,1,20,1,13,1,5,24,2964.4769831855815,2777.777777777778,1550.0,4262.295081967213
351,610.0,14,11,51,2,5,22,2,17,10,1,20,1,13,1,5,24,2964.4769831855815,2777.777777777778,1550.0,4262.295081967213
352,490.0,1,1,1,0,2,2,0,2,5,1,11,0,1,0,0,1,2040.8163265306123,2040.8163265306123,2040.8163265306123,2040.8163265306123
353,490.0,1,1,1,0,2,2,0,2,5,1,11,0,1,0,0,1,2040.8163265306123,2040.8163265306123,2040.8163265306123,2040.8163265306123
354,490.0,1,1,1,0,2,2,0,2,5,1,11,0,1,0,0,1,2040.8163265306123,2040.8163265306123,2040.8163265306123,2040.8163265306123
355,144.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,5347.222222222223
356,144.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,5347.222222222223
357,163.1,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1471.489883507051
358,163.1,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1471.489883507051
359,299.0,2,3,5,0,0,2,0,1,10,0,14,0,7,0,0,5,2211.0743503354856,1813.9040680024286,622.791519434629,1170.5685618729096
360,299.0,2,3,5,0,0,2,0,1,10,0,14,0,7,0,0,5,2211.0743503354856,1813.9040680024286,622.791519434629,1170.5685618729096
361,500.0,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,3400.0
362,500.0,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,3400.0
363,644.0,7,0,1,0,2,2,0,2,3,5,12,0,3,0,0,2,2269.969225647758,2173.913043478261,633.3333333333334,3416.1490683229813
364,495.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3232.3232323232323
365,495.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3232.3232323232323
366,495.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3232.3232323232323
367,495.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3232.3232323232323
368,2600.0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,2007.692307692308,2007.692307692308,2007.692307692308,2007.692307692308
369,430.65,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1625.4499013119705,1625.4499013119705,1625.4499013119705,1625.4499013119705
370,456.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
371,456.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
372,456.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
373,456.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
374,456.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
375,456.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
376,520.0,0,0,1,0,0,2,0,0,0,1,15,0,0,0,0,1,2314.0228862105887,2777.777777777778,279.9169196357246,3230.769230769231
377,360.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2038.888888888889
378,360.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2038.888888888889
379,360.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2038.888888888889
380,360.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2038.888888888889
381,360.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2038.888888888889
382,360.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2038.888888888889
383,80.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1500.0
384,80.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1500.0
385,2625.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,361.9047619047619
386,2625.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,361.9047619047619
387,700.0,3,2,19,2,5,11,1,3,7,0,11,0,6,0,0,5,2037.0370370370372,2037.0370370370372,1216.931216931217,2857.1428571428573
388,700.0,3,2,19,2,5,11,1,3,7,0,11,0,6,0,0,5,2037.0370370370372,2037.0370370370372,1216.931216931217,2857.1428571428573
389,700.0,3,2,19,2,5,11,1,3,7,0,11,0,6,0,0,5,2037.0370370370372,2037.0370370370372,1216.931216931217,2857.1428571428573
390,525.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,1809.5238095238096
