name,lat,lon
Amazon Cafe 6A The Star Munirah,11.6460923,104.9157021
កាហ្វេអាម៉ាហ្សូនអង់តែន (វត្តទួល) - Café Amazon Antenna (Wat Tuol),11.6112142,104.901618
Amazon's Coffee,11.5631977,104.8419064
Café Amazon Indradevi,11.5765718,104.8910855
Café Amazon AsianHope,11.5936392,104.8512067
KN coffee,11.5726204,104.9237811
ហាងកាហ្វេ អាម៉ាហ្សូន មីតធីង ផ័ញ,11.4734079,104.8925666
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី,11.5483292,104.9113587
Café Amazon | Heng Ly Market,11.5608905,104.8894086
Cafè Amazon Dey Hoy,12.1454395,104.9824451
Café Amazon | TK Central,11.5824461,104.9003403
ហាងកាហ្វេ អាម៉ាហ្សូន កណ្ដាលស្ទឹង,11.3774069,104.7582362
សាខាផ្សារដើមគរ,11.5555067,104.9015918
ប្រោនកាហ្វេ,11.5760935,104.9260889
BROWN Coffee | Raintree,11.5720022,104.9191326
ប្រោនរ៉ូស្ទឺរី បឹងកេងកង,11.5532865,104.9248357
BROWN Coffee | Calmette,11.5808855,104.9164805
ប្រោនកាហ្វេ រ៉ូស្ទ័រី-ខាលែនដេល,11.5764598,104.9105529
ហាងកាហ្វេ ប្រោន សាខាអ៊ិចឆេងស្វ៊ែរ,11.5737993,104.9219374
ហាង​កាហ្វេ​ BROWN សុធារស​,11.5579187,104.9332983
ប្រោនកាហ្វេ (ផេនសល),11.5615462,104.9258726
ហាង​កាហ្វេ​ប្រោន សាខា​ព្រះ​នរោត្ដម,11.5511153,104.9287997
BROWN Coffee | TK Avenue,11.5832712,104.8986803
កាហ្វេ ១៣ ឧសភា - អុិចឆេងស្វ៊ែរ,11.5740566,104.9217218
BROWN Phnom Penh City Center - X,11.5728573,104.9084976
ប្រោនកាហ្វេ ទួលទំពូង,11.5384457,104.9152644
ប្រោនបូកគោ,11.5439994,104.9235151
BROWN Coffee | AEON Mall Phnom Penh,11.5477409,104.9342575
ប្រោនកាហ្វេ អាយអេហ្វអិល,11.5680581,104.8943203
BROWN Roastery 6A,11.5927356,104.9294503
BROWN Coffee | Head Office,11.5532541,104.9248199
ប្រោនកាហ្វេ,11.534538,104.9229456
BROWN Roastery | Pasteur,11.5547711,104.9264798
ហាង​កាហ្វេ ប្រោន កោះ​នរា,11.5475101,104.9575686
ហាងកាហ្វេប្រោន ទួលគោក,11.580838,104.8959592
BROWN Coffee | IFL 2,11.5675707,104.893506
កាហ្វេ​ ខ្ចប់(វត្តភ្នំ)​ Coffee Kjob(Wat Phnom),11.5784791,104.9217051
BROWN Coffee | Midtown,11.5530265,104.8798442
BROWN Coffee | Roastery Park Mall,11.5339059,104.9544905
BROWN Roastery Olympia,11.560487,104.912809
ហាង​កាហ្វេ​ BROWN​ តា​ខ្មៅ​,11.4793128,104.9477581
BROWN Coffee | Big Tree,11.6210901,104.9123694
BROWN Coffee | Mean Chey,11.5114464,104.9263293
BROWN Roastery | Aeon Sen Sok City,11.6006271,104.8854134
Brown Coffee Airport,11.5554053,104.8456112
BROWN Roastery | GIA,11.5526212,104.9399124
BROWN Coffee,11.5231828,104.9237446
BROWN Roastery | Maline,11.5388281,104.928084
BROWN Coffee | The Ground Market,11.5353871,104.9540235
BROWN Coffee | DTT,11.5518074,104.9399815
Brown coffee and bakery,11.6305959,104.8846931
BROWN Roastery | K-Mall,11.5318104,104.8672998
ហាង​កាហ្វេ BROWN,11.5161179,104.9549973
ហាងកាហ្វេ លិតឆា (សាខាប៉ារីសកម្ពុជាក្រោម),11.5682279,104.9106363
កាហ្វេប្រោន រ៉ូស្ទើរី ២៧១,11.5375932,104.9103489
BROWN Mao Tse Toung,11.544175,104.913518
កាហ្វេលីង,11.584331,104.9285737
Brown Coffee Pop-Up,11.548284,104.928145
Brown coffee and bakery,11.5527321,104.8449299
កាហ្វេដូង ផ្លូវត្រសក់ផ្អែម,11.5580075,104.9226182
ម្ជូរបាក់ទូក72,11.5654974,104.9140287
ប្រ៊ូវខហ្វហ្វី សាខាជ្រោយចង្វារ,11.5836436,104.937912
ស្ដារប័កស៍ | មាត់ទន្លេ ៣១៣,11.5680472,104.9306184
ចក្រពត្តិ កាហ្វេ,11.5899614,104.8958246
ស្តារបាក់ កាហ្វេ ជ្រោយចង្វា,11.5886882,104.9275201
TH Coffee,11.5502921,104.9156453
BROWN Roastery Aeon Mall Mean Chey,11.4833077,104.9183238
Muoypoan_mophaibram_ey,11.5669465,104.8920615
កាហ្វេដូង coffee doung,11.5832748,104.8961524
Monin Coffee,11.5729541,104.8741073
ធ្យូប កាហ្វេផ្លឹស កាណាឌីយ៉ា,11.5725435,104.919685
ធ្យូប កាហ្វេ ទួលទំពូង,11.5415381,104.9141399
ស្ដារប័កស៍ | ប្រៃសណីយ៍,11.575413,104.9256743
Starbucks,11.5657782,104.9253393
ស្ដារប័កស៍ | Exchange Square,11.5736798,104.920977
ស្ដារប័កស៍ | មាត់ទន្លេ ៣១៣,11.5680472,104.9306184
Starbucks Reserve BKK Flagship Store,11.5539666,104.9250084
ស្តារបាក់ កាហ្វេ,11.5771026,104.9104636
ស្ដារប័កស៍ | អាគារ​ភ្នំពេញ,11.558289,104.920002
ស្ដារប័កស៍ | មុនីវង្ស,11.5739483,104.9181059
ស្តារបាក់ កាហ្វេ សូរិយា,11.5680077,104.9211229
ស្តារបាក់ កាហ្វេ ជ្រោយចង្វា,11.5886882,104.9275201
ស្ដារប័កស៍ | ធីឃេ អេវេនូ,11.58359,104.899251
ស្ដារប័កស៍ | បូកគោ,11.5442982,104.9229838
ស្ដារប័កស៍,11.5484679,104.932067
ស្ដារប័កស៍ | នរម៉ល,11.5484207,104.9282173
ស្ដារប័កស៍ | ធីឃេ រ៉ូយ៉ាល់ វ័ន,11.5674597,104.8928663
ស្ដារប័កស៍ | ផ្សារ​អូឡាំព្យ៉ា,11.5615465,104.9130144
ស្ដារប័កស៍ | អាគារ​ឌឺប្រ៊ីដ,11.5520788,104.9354317
